Timestamp,Strategy,Side,Size(BTC),Price(USD),Value(USD),OrderId
2025-11-23 16:21:33.103,MeanReversion,Buy,0.045000,87299.35,3928.47,3533600
2025-11-23 16:21:33.792,OBI_Exit,Sell,0.034000,87019.32,2958.66,3533601
2025-11-23 16:22:06.232,OBI_Exit,Sell,0.034000,87019.76,2958.67,3533671
2025-11-23 16:22:08.821,MeanReversion_Exit,Sell,0.045000,87019.84,3915.89,3533674
2025-11-23 16:22:41.242,MeanReversion,Buy,0.046000,87295.29,4015.58,3533738
2025-11-23 16:22:44.441,OBI_Exit,Sell,0.034000,87020.72,2958.70,3533739
2025-11-23 16:22:57.451,MeanReversion_Exit,Buy,0.045000,87294.25,3928.24,3533784
2025-11-23 16:23:13.664,OBI_Exit,Sell,0.034000,87021.70,2958.74,3533796
2025-11-23 16:23:37.481,MeanReversion,Buy,0.045000,87291.99,3928.14,3533857
2025-11-23 16:23:43.498,OBI_Exit,Sell,0.034000,87022.15,2958.75,3533863
2025-11-23 16:24:02.008,MeanReversion_Exit,Sell,0.045000,87022.24,3916.00,3533919
2025-11-23 16:24:15.624,OBI_Exit,Sell,0.034000,86936.05,2955.83,3533951
2025-11-23 16:24:56.952,MeanReversion,Buy,0.045000,87281.03,3927.65,3534053
2025-11-23 16:25:23.371,MeanReversion_Exit,Sell,0.045000,86960.32,3913.21,3534085
2025-11-23 16:25:56.789,MeanReversion,Buy,0.045000,87257.37,3926.58,3534135
2025-11-23 16:26:33.322,MeanReversion_Exit,Sell,0.045000,86982.39,3914.21,3534213
2025-11-23 16:26:47.228,MeanReversion,Sell,0.045000,86982.86,3914.23,3534258
2025-11-23 16:27:31.100,MeanReversion_Exit,Buy,0.045000,87253.11,3926.39,3534354
2025-11-23 16:27:41.576,MeanReversion_Exit,Sell,0.046000,86984.63,4001.29,3534359
2025-11-23 16:27:45.882,MeanReversion,Buy,0.045000,87252.30,3926.35,3534360
2025-11-23 16:28:40.116,MeanReversion_Exit,Sell,0.045000,86986.79,3914.41,3534533
2025-11-23 16:28:44.816,MeanReversion,Buy,0.045000,87248.33,3926.17,3534537
2025-11-23 16:29:28.878,MeanReversion_Exit,Sell,0.045000,86988.28,3914.47,3534607
2025-11-23 16:29:29.043,MeanReversion_Exit,Sell,0.045000,86988.28,3914.47,3534608
2025-11-23 16:29:29.201,MeanReversion_Exit,Sell,0.045000,86988.28,3914.47,3534609
2025-11-23 16:30:06.983,MeanReversion,Buy,0.045000,87243.79,3925.97,3534680
2025-11-23 16:30:56.519,MeanReversion,Buy,0.045000,87240.60,3925.83,3534784
2025-11-23 16:32:03.237,MeanReversion,Sell,0.045000,86968.75,3913.59,3534929
2025-11-23 16:32:03.622,MeanReversion_Exit,Buy,0.045000,87236.05,3925.62,3534931
2025-11-23 16:33:27.696,MeanReversion,Sell,0.045000,86973.51,3913.81,3535105
2025-11-23 16:33:28.088,MeanReversion_Exit,Buy,0.045000,87322.74,3929.52,3535106
2025-11-23 16:33:45.245,MeanReversion_Exit,Sell,0.045000,86997.37,3914.88,3535154
2025-11-23 16:34:36.343,OBI,Buy,0.034000,87251.29,2966.54,3535244
2025-11-23 16:35:07.205,MeanReversion_Exit,Sell,0.045000,87040.57,3916.83,3535360
